,b0,b1,b2,b3,dt,stationId,w
32347,96,80,81,72,2017-08-08 19:55:28.696,29002d001951353338363036,0
32348,84,79,80,72,2017-08-09 00:05:25.606,29002d001951353338363036,0
32349,85,80,83,74,2017-08-09 04:15:23.891,29002d001951353338363036,0
32350,84,79,80,72,2017-08-09 08:25:23.383,29002d001951353338363036,0
32351,83,79,81,72,2017-08-09 12:35:22.250,29002d001951353338363036,0
32352,90,80,80,72,2017-08-09 16:45:19.768,29002d001951353338363036,0
32353,86,79,79,71,2017-08-09 20:55:20.220,29002d001951353338363036,0
32354,85,81,82,74,2017-08-10 01:05:17.183,29002d001951353338363036,0
32355,86,80,82,74,2017-08-10 05:15:15.755,29002d001951353338363036,0
32356,85,79,81,72,2017-08-10 09:00:15.564,29002d001951353338363036,0
32357,83,79,80,72,2017-08-01 21:19:50.263,29002d001951353338363036,0
32358,83,79,81,73,2017-08-02 01:29:48.716,29002d001951353338363036,0
32359,82,79,80,72,2017-08-02 05:39:46.914,29002d001951353338363036,0
32360,83,79,81,72,2017-08-02 09:50:33.673,29002d001951353338363036,0
32361,90,82,81,71,2017-08-02 14:00:32.675,29002d001951353338363036,0
32362,84,79,80,72,2017-08-02 18:10:30.768,29002d001951353338363036,0
32363,83,78,79,71,2017-08-02 22:20:31.222,29002d001951353338363036,0
32364,86,80,81,73,2017-08-03 02:30:29.648,29002d001951353338363036,0
32365,82,79,80,71,2017-08-03 06:40:27.714,29002d001951353338363036,0
32366,84,79,81,73,2017-08-03 10:50:26.597,29002d001951353338363036,0
32367,84,79,80,71,2017-08-03 15:00:24.963,29002d001951353338363036,0
32368,83,79,79,71,2017-08-03 19:10:22.599,29002d001951353338363036,0
32369,83,78,79,72,2017-08-03 23:20:21.646,29002d001951353338363036,0
32370,84,80,81,73,2017-08-04 03:30:20.847,29002d001951353338363036,0
32371,82,79,80,71,2017-08-04 07:40:20.187,29002d001951353338363036,0
32372,86,79,79,71,2017-08-04 11:50:16.975,29002d001951353338363036,0
32373,85,81,81,72,2017-08-04 16:00:16.541,29002d001951353338363036,0
32374,88,82,81,72,2017-08-04 20:10:15.415,29002d001951353338363036,0
32375,86,80,82,74,2017-08-05 00:20:14.598,29002d001951353338363036,0
32376,85,79,81,72,2017-08-05 04:30:12.342,29002d001951353338363036,0
32377,83,79,80,72,2017-08-05 08:40:11.392,29002d001951353338363036,0
32378,85,80,81,72,2017-08-05 12:50:10.561,29002d001951353338363036,0
32379,88,82,83,74,2017-08-05 17:00:08.210,29002d001951353338363036,0
32380,87,81,81,72,2017-08-05 21:10:07.518,29002d001951353338363036,0
32381,85,80,82,74,2017-08-06 01:20:05.598,29002d001951353338363036,0
32382,86,79,81,73,2017-08-06 05:30:05.636,29002d001951353338363036,0
32383,84,79,79,71,2017-08-06 09:40:03.041,29002d001951353338363036,0
32384,84,79,80,72,2017-08-06 13:50:02.123,29002d001951353338363036,0
32385,88,84,84,74,2017-08-06 18:00:00.869,29002d001951353338363036,0
32386,87,82,82,74,2017-08-06 22:10:00.224,29002d001951353338363036,0
32387,84,80,83,74,2017-08-07 02:20:34.095,29002d001951353338363036,0
32388,84,79,80,72,2017-08-07 06:30:33.642,29002d001951353338363036,0
32389,84,80,82,74,2017-08-07 10:40:30.906,29002d001951353338363036,0
32390,88,79,80,72,2017-08-07 14:50:35.866,29002d001951353338363036,0
32391,89,80,82,73,2017-08-07 19:00:32.815,29002d001951353338363036,0
32392,85,79,80,72,2017-08-07 23:10:34.432,29002d001951353338363036,0
32393,86,80,83,74,2017-08-08 03:20:32.163,29002d001951353338363036,0
32394,84,79,80,72,2017-08-08 07:30:31.689,29002d001951353338363036,0
32395,82,78,80,72,2017-08-08 11:40:29.590,29002d001951353338363036,0
32396,85,80,80,72,2017-08-08 15:50:28.207,29002d001951353338363036,0
32397,94,79,80,72,2017-08-08 20:00:26.794,29002d001951353338363036,0
32398,84,80,81,73,2017-08-09 00:10:26.428,29002d001951353338363036,0
32399,86,80,83,74,2017-08-09 04:20:23.879,29002d001951353338363036,0
32400,84,79,80,72,2017-08-09 08:30:23.550,29002d001951353338363036,0
32401,85,79,80,72,2017-08-09 12:40:22.422,29002d001951353338363036,0
32402,89,81,80,72,2017-08-09 16:50:19.908,29002d001951353338363036,0
32403,90,82,82,72,2017-08-09 21:00:18.443,29002d001951353338363036,0
32404,85,80,82,74,2017-08-10 01:10:20.221,29002d001951353338363036,0
32405,86,80,82,74,2017-08-10 05:20:16.553,29002d001951353338363036,0
32406,83,79,81,72,2017-08-10 09:05:14.450,29002d001951353338363036,0
32407,82,78,79,71,2017-08-01 21:24:49.205,29002d001951353338363036,0
32408,84,79,81,73,2017-08-02 01:34:47.886,29002d001951353338363036,0
32409,82,79,80,72,2017-08-02 05:44:46.897,29002d001951353338363036,0
32410,83,79,81,72,2017-08-02 09:55:32.870,29002d001951353338363036,0
32411,83,79,79,71,2017-08-02 14:05:32.378,29002d001951353338363036,0
32412,83,79,80,72,2017-08-02 18:15:31.725,29002d001951353338363036,0
32413,83,78,79,71,2017-08-02 22:25:30.772,29002d001951353338363036,0
32414,86,80,81,73,2017-08-03 02:35:29.333,29002d001951353338363036,0
32415,82,79,80,72,2017-08-03 06:45:30.260,29002d001951353338363036,0
32416,85,79,81,73,2017-08-03 10:55:24.848,29002d001951353338363036,0
32417,90,79,79,71,2017-08-03 15:05:24.818,29002d001951353338363036,0
32418,87,81,81,72,2017-08-03 19:15:23.371,29002d001951353338363036,0
32419,83,78,79,72,2017-08-03 23:25:22.270,29002d001951353338363036,0
32420,84,80,81,73,2017-08-04 03:35:19.839,29002d001951353338363036,0
32421,82,79,79,71,2017-08-04 07:45:18.267,29002d001951353338363036,0
32422,85,79,79,71,2017-08-04 11:55:18.746,29002d001951353338363036,0
32423,84,80,80,72,2017-08-04 16:05:16.037,29002d001951353338363036,0
32424,86,80,79,71,2017-08-04 20:15:14.451,29002d001951353338363036,0
32425,85,81,83,75,2017-08-05 00:25:15.104,29002d001951353338363036,0
32426,84,79,80,72,2017-08-05 04:35:13.474,29002d001951353338363036,0
32427,84,80,81,72,2017-08-05 08:45:10.583,29002d001951353338363036,0
32428,83,79,80,72,2017-08-05 12:55:10.750,29002d001951353338363036,0
32429,91,86,84,74,2017-08-05 17:05:09.163,29002d001951353338363036,0
32430,88,81,81,72,2017-08-05 21:15:08.030,29002d001951353338363036,0
32431,86,80,83,74,2017-08-06 01:25:05.157,29002d001951353338363036,0
32432,85,79,81,73,2017-08-06 05:35:03.861,29002d001951353338363036,0
32433,84,79,79,71,2017-08-06 09:45:03.861,29002d001951353338363036,0
32434,83,79,80,72,2017-08-06 13:55:02.275,29002d001951353338363036,0
32435,94,84,82,73,2017-08-06 18:05:00.703,29002d001951353338363036,0
32436,85,79,80,72,2017-08-06 22:14:58.459,29002d001951353338363036,0
32437,84,80,83,74,2017-08-07 02:25:33.604,29002d001951353338363036,0
32438,84,79,80,72,2017-08-07 06:35:32.804,29002d001951353338363036,0
32439,84,80,82,73,2017-08-07 10:45:30.582,29002d001951353338363036,0
32440,86,81,81,73,2017-08-07 14:55:34.286,29002d001951353338363036,0
32441,92,81,81,73,2017-08-07 19:05:33.184,29002d001951353338363036,0
32442,83,79,80,71,2017-08-07 23:15:34.739,29002d001951353338363036,0
32443,85,80,83,74,2017-08-08 03:25:33.102,29002d001951353338363036,0
32444,84,79,80,72,2017-08-08 07:35:31.998,29002d001951353338363036,0
32445,84,79,80,72,2017-08-08 11:45:29.780,29002d001951353338363036,0
32446,86,80,81,72,2017-08-08 15:55:28.056,29002d001951353338363036,0
32447,94,79,79,71,2017-08-08 20:05:28.056,29002d001951353338363036,0
32448,87,82,82,74,2017-08-09 00:15:24.984,29002d001951353338363036,0
32449,86,80,83,74,2017-08-09 04:25:23.846,29002d001951353338363036,0
32450,83,79,81,73,2017-08-09 08:35:24.520,29002d001951353338363036,0
32451,85,78,80,71,2017-08-09 12:45:22.741,29002d001951353338363036,0
32452,85,78,78,71,2017-08-09 16:55:19.753,29002d001951353338363036,0
32453,86,79,79,71,2017-08-09 21:05:19.734,29002d001951353338363036,0
32454,89,81,82,73,2017-08-10 01:15:18.960,29002d001951353338363036,0
32455,85,80,82,73,2017-08-10 05:25:17.314,29002d001951353338363036,0
32456,83,79,81,72,2017-08-10 09:10:16.205,29002d001951353338363036,0
32457,85,79,80,72,2017-08-10 09:40:16.062,29002d001951353338363036,0
32458,84,80,81,71,2017-08-10 13:50:13.664,29002d001951353338363036,0
32459,88,79,79,71,2017-08-10 18:00:12.234,29002d001951353338363036,0
32460,86,79,77,69,2017-08-10 22:10:11.229,29002d001951353338363036,0
32461,88,80,80,72,2017-08-11 02:20:10.786,29002d001951353338363036,0
32462,85,79,81,73,2017-08-11 06:30:08.021,29002d001951353338363036,0
32463,85,79,81,73,2017-08-11 10:40:07.265,29002d001951353338363036,0
32464,84,79,80,71,2017-08-11 14:50:05.480,29002d001951353338363036,0
32465,88,80,80,72,2017-08-11 19:00:05.649,29002d001951353338363036,0
32466,92,81,82,74,2017-08-11 23:10:03.467,29002d001951353338363036,0
32467,88,81,82,74,2017-08-12 03:20:02.123,29002d001951353338363036,0
32468,83,79,82,73,2017-08-12 07:30:00.996,29002d001951353338363036,0
32469,88,81,80,72,2017-08-12 11:39:59.753,29002d001951353338363036,0
32470,93,83,82,73,2017-08-12 15:49:57.833,29002d001951353338363036,0
32471,90,82,81,72,2017-08-12 19:59:56.030,29002d001951353338363036,0
32472,86,82,83,74,2017-08-13 00:09:54.430,29002d001951353338363036,0
32473,87,80,82,73,2017-08-13 04:19:54.077,29002d001951353338363036,0
32474,85,79,80,72,2017-08-13 08:29:52.847,29002d001951353338363036,0
32475,84,79,79,70,2017-08-13 13:34:52.035,29002d001951353338363036,0
32476,77,75,72,66,2017-09-08 14:35:25.331,29002d001951353338363036,0
32477,77,76,72,66,2017-09-08 18:45:21.643,29002d001951353338363036,0
32478,89,80,82,73,2017-09-08 22:55:21.328,29002d001951353338363036,0
32479,77,76,72,66,2017-09-09 03:05:21.004,29002d001951353338363036,0
32480,77,76,72,66,2017-09-09 07:15:19.055,29002d001951353338363036,0
32481,77,75,72,66,2017-09-09 11:25:18.259,29002d001951353338363036,0
32482,84,78,77,69,2017-09-09 15:35:16.515,29002d001951353338363036,0
32483,77,76,72,66,2017-09-09 19:45:14.263,29002d001951353338363036,0
32484,89,81,83,74,2017-09-09 23:55:12.519,29002d001951353338363036,0
32485,88,80,81,72,2017-09-10 04:05:12.202,29002d001951353338363036,0
32486,93,77,76,68,2017-09-10 08:15:12.219,29002d001951353338363036,0
32487,77,75,72,65,2017-09-10 12:25:10.269,29002d001951353338363036,0
32488,97,78,75,67,2017-09-10 16:35:07.212,29002d001951353338363036,0
32489,106,80,78,69,2017-09-10 20:45:07.731,29002d001951353338363036,0
32490,108,81,76,68,2017-09-11 00:55:04.863,29002d001951353338363036,0
32491,105,81,76,68,2017-09-11 04:30:03.430,29002d001951353338363036,0
32492,97,79,78,70,2017-09-11 08:05:02.304,29002d001951353338363036,0
32493,95,80,79,71,2017-09-11 11:40:02.290,29002d001951353338363036,0
32494,77,76,72,66,2017-09-11 15:20:00.147,29002d001951353338363036,0
32495,87,78,76,69,2017-09-11 18:54:58.670,29002d001951353338363036,0
32496,88,79,79,71,2017-09-11 22:30:31.785,29002d001951353338363036,0
32497,86,78,79,71,2017-09-12 02:05:30.662,29002d001951353338363036,0
32498,85,78,79,71,2017-09-12 05:40:33.179,29002d001951353338363036,0
32499,85,78,79,71,2017-09-12 09:15:33.482,29002d001951353338363036,0
32500,85,78,79,71,2017-09-12 12:50:31.070,29002d001951353338363036,0
32501,83,78,77,69,2017-09-12 16:25:30.409,29002d001951353338363036,0
32502,83,78,78,70,2017-09-12 20:00:30.768,29002d001951353338363036,0
32503,83,79,80,72,2017-08-10 09:15:15.565,29002d001951353338363036,0
32504,86,79,80,72,2017-08-10 09:45:15.074,29002d001951353338363036,0
32505,84,80,81,72,2017-08-10 13:55:13.660,29002d001951353338363036,0
32506,85,78,79,71,2017-08-10 18:05:13.356,29002d001951353338363036,0
32507,85,79,78,70,2017-08-10 22:15:10.955,29002d001951353338363036,0
32508,87,79,80,72,2017-08-11 02:25:08.845,29002d001951353338363036,0
32509,86,80,81,73,2017-08-11 06:35:08.011,29002d001951353338363036,0
32510,84,79,81,73,2017-08-11 10:45:07.099,29002d001951353338363036,0
32511,86,80,81,72,2017-08-11 14:55:05.984,29002d001951353338363036,0
32512,87,79,80,72,2017-08-11 19:05:05.154,29002d001951353338363036,0
32513,91,80,81,73,2017-08-11 23:15:02.288,29002d001951353338363036,0
32514,89,81,82,74,2017-08-12 03:25:01.331,29002d001951353338363036,0
32515,84,79,81,72,2017-08-12 07:35:01.358,29002d001951353338363036,0
32516,87,80,79,71,2017-08-12 11:44:59.598,29002d001951353338363036,0
32517,95,87,83,74,2017-08-12 15:54:58.501,29002d001951353338363036,0
32518,93,82,80,71,2017-08-12 20:04:57.298,29002d001951353338363036,0
32519,88,84,85,76,2017-08-13 00:14:56.536,29002d001951353338363036,0
32520,87,82,83,74,2017-08-13 04:24:54.644,29002d001951353338363036,0
32521,85,80,81,73,2017-08-13 08:34:53.956,29002d001951353338363036,0
32522,85,79,79,70,2017-08-13 13:39:51.742,29002d001951353338363036,0
32523,77,75,72,66,2017-09-08 14:40:24.077,29002d001951353338363036,0
32524,77,76,72,66,2017-09-08 18:50:22.123,29002d001951353338363036,0
32525,89,80,82,73,2017-09-08 23:00:20.184,29002d001951353338363036,0
32526,77,76,72,66,2017-09-09 03:10:19.855,29002d001951353338363036,0
32527,77,76,72,66,2017-09-09 07:20:19.220,29002d001951353338363036,0
32528,77,76,72,66,2017-09-09 11:30:18.439,29002d001951353338363036,0
32529,83,78,77,69,2017-09-09 15:40:16.854,29002d001951353338363036,0
32530,77,76,72,66,2017-09-09 19:50:14.928,29002d001951353338363036,0
32531,88,81,84,74,2017-09-10 00:00:14.312,29002d001951353338363036,0
32532,85,80,81,72,2017-09-10 04:10:12.019,29002d001951353338363036,0
32533,90,80,82,73,2017-09-10 08:20:11.401,29002d001951353338363036,0
32534,77,75,72,65,2017-09-10 12:30:10.293,29002d001951353338363036,0
32535,96,77,75,66,2017-09-10 16:40:08.195,29002d001951353338363036,0
32536,106,80,78,69,2017-09-10 20:50:08.046,29002d001951353338363036,0
32537,107,81,76,68,2017-09-11 01:00:05.182,29002d001951353338363036,0
32538,104,81,76,68,2017-09-11 04:35:03.712,29002d001951353338363036,0
32539,95,79,78,70,2017-09-11 08:10:02.773,29002d001951353338363036,0
32540,95,79,79,71,2017-09-11 11:45:01.169,29002d001951353338363036,0
32541,77,75,72,65,2017-09-11 15:24:58.687,29002d001951353338363036,0
32542,87,78,76,69,2017-09-11 18:59:57.889,29002d001951353338363036,0
32543,89,79,79,71,2017-09-11 22:35:32.404,29002d001951353338363036,0
32544,86,78,79,71,2017-09-12 02:10:32.725,29002d001951353338363036,0
32545,84,78,79,71,2017-09-12 05:45:34.411,29002d001951353338363036,0
32546,85,78,80,71,2017-09-12 09:20:33.144,29002d001951353338363036,0
32547,86,78,79,70,2017-09-12 12:55:32.205,29002d001951353338363036,0
32548,82,78,77,69,2017-09-12 16:30:30.454,29002d001951353338363036,0
32549,84,78,79,70,2017-09-12 20:05:30.106,29002d001951353338363036,0
32550,84,79,80,72,2017-08-10 09:20:15.244,29002d001951353338363036,0
32551,85,79,80,72,2017-08-10 09:50:14.813,29002d001951353338363036,0
32552,83,79,81,72,2017-08-10 14:00:13.955,29002d001951353338363036,0
32553,86,80,81,72,2017-08-10 18:10:11.766,29002d001951353338363036,0
32554,84,80,78,70,2017-08-10 22:20:10.434,29002d001951353338363036,0
32555,88,80,80,72,2017-08-11 02:30:09.818,29002d001951353338363036,0
32556,86,79,81,73,2017-08-11 06:40:08.689,29002d001951353338363036,0
32557,85,79,81,73,2017-08-11 10:50:07.903,29002d001951353338363036,0
32558,86,81,81,73,2017-08-11 15:00:05.671,29002d001951353338363036,0
32559,88,80,80,71,2017-08-11 19:10:04.353,29002d001951353338363036,0
32560,89,79,81,73,2017-08-11 23:20:02.599,29002d001951353338363036,0
32561,88,81,82,73,2017-08-12 03:30:01.991,29002d001951353338363036,0
32562,83,79,81,73,2017-08-12 07:40:01.645,29002d001951353338363036,0
32563,83,78,78,70,2017-08-12 11:49:59.385,29002d001951353338363036,0
32564,92,89,83,74,2017-08-12 15:59:58.636,29002d001951353338363036,0
32565,89,80,79,71,2017-08-12 20:09:55.716,29002d001951353338363036,0
32566,86,81,84,75,2017-08-13 00:19:54.918,29002d001951353338363036,0
32567,87,80,82,73,2017-08-13 04:29:53.939,29002d001951353338363036,0
32568,85,79,80,72,2017-08-13 08:39:52.207,29002d001951353338363036,0
32569,84,80,80,71,2017-08-13 13:44:51.891,29002d001951353338363036,0
32570,77,75,72,66,2017-09-08 14:45:23.745,29002d001951353338363036,0
32571,77,76,72,66,2017-09-08 18:55:22.112,29002d001951353338363036,0
32572,88,80,82,73,2017-09-08 23:05:20.649,29002d001951353338363036,0
32573,77,76,72,66,2017-09-09 03:15:20.993,29002d001951353338363036,0
32574,77,76,72,66,2017-09-09 07:25:18.266,29002d001951353338363036,0
32575,77,75,72,66,2017-09-09 11:35:18.429,29002d001951353338363036,0
32576,84,78,77,69,2017-09-09 15:45:17.137,29002d001951353338363036,0
32577,77,76,72,66,2017-09-09 19:55:15.734,29002d001951353338363036,0
32578,88,81,84,75,2017-09-10 00:05:12.348,29002d001951353338363036,0
32579,85,80,82,73,2017-09-10 04:15:12.356,29002d001951353338363036,0
32580,86,80,82,73,2017-09-10 08:25:09.786,29002d001951353338363036,0
32581,77,75,72,65,2017-09-10 12:35:09.174,29002d001951353338363036,0
32582,94,77,75,66,2017-09-10 16:45:08.958,29002d001951353338363036,0
32583,108,81,77,69,2017-09-10 20:55:07.246,29002d001951353338363036,0
32584,108,81,76,68,2017-09-11 01:05:05.658,29002d001951353338363036,0
32585,106,80,76,68,2017-09-11 04:40:05.483,29002d001951353338363036,0
32586,91,79,78,69,2017-09-11 08:15:03.923,29002d001951353338363036,0
32587,93,79,79,71,2017-09-11 11:50:02.921,29002d001951353338363036,0
32588,77,75,72,65,2017-09-11 15:29:59.907,29002d001951353338363036,0
32589,86,78,76,69,2017-09-11 19:04:57.489,29002d001951353338363036,0
32590,91,79,80,72,2017-09-11 22:40:32.903,29002d001951353338363036,0
32591,86,78,79,71,2017-09-12 02:15:31.964,29002d001951353338363036,0
32592,85,78,79,71,2017-09-12 05:50:34.247,29002d001951353338363036,0
32593,85,78,80,72,2017-09-12 09:25:32.980,29002d001951353338363036,0
32594,85,78,79,71,2017-09-12 13:00:35.487,29002d001951353338363036,0
32595,85,78,77,69,2017-09-12 16:35:31.895,29002d001951353338363036,0
32596,85,78,78,70,2017-09-12 20:10:28.539,29002d001951353338363036,0
32597,84,79,80,72,2017-08-10 09:25:16.344,29002d001951353338363036,0
32598,85,79,80,72,2017-08-10 09:55:15.740,29002d001951353338363036,0
32599,84,80,81,72,2017-08-10 14:05:13.928,29002d001951353338363036,0
32600,87,79,79,71,2017-08-10 18:15:12.558,29002d001951353338363036,0
32601,84,79,78,70,2017-08-10 22:25:10.295,29002d001951353338363036,0
32602,87,80,80,72,2017-08-11 02:35:10.303,29002d001951353338363036,0
32603,87,80,81,72,2017-08-11 06:45:08.823,29002d001951353338363036,0
32604,84,79,81,73,2017-08-11 10:55:08.209,29002d001951353338363036,0
32605,88,82,83,74,2017-08-11 15:05:05.048,29002d001951353338363036,0
32606,90,82,81,72,2017-08-11 19:15:05.158,29002d001951353338363036,0
32607,89,80,81,73,2017-08-11 23:25:03.900,29002d001951353338363036,0
32608,88,81,82,74,2017-08-12 03:35:02.435,29002d001951353338363036,0
32609,84,79,81,73,2017-08-12 07:45:01.010,29002d001951353338363036,0
32610,84,79,79,71,2017-08-12 11:55:00.095,29002d001951353338363036,0
32611,90,85,83,73,2017-08-12 16:04:58.140,29002d001951353338363036,0
32612,89,81,80,71,2017-08-12 20:14:56.038,29002d001951353338363036,0
32613,87,81,84,75,2017-08-13 00:24:56.201,29002d001951353338363036,0
32614,87,80,82,73,2017-08-13 04:34:54.734,29002d001951353338363036,0
32615,86,79,80,72,2017-08-13 08:44:51.592,29002d001951353338363036,0
32616,86,82,81,72,2017-08-13 13:49:50.312,29002d001951353338363036,0
32617,77,75,72,66,2017-09-08 14:50:24.051,29002d001951353338363036,0
32618,77,76,72,66,2017-09-08 19:00:22.151,29002d001951353338363036,0
32619,87,80,82,73,2017-09-08 23:10:21.805,29002d001951353338363036,0
32620,77,76,72,66,2017-09-09 03:20:20.035,29002d001951353338363036,0
32621,77,76,72,66,2017-09-09 07:30:17.972,29002d001951353338363036,0
32622,77,76,72,66,2017-09-09 11:40:18.448,29002d001951353338363036,0
32623,85,78,77,69,2017-09-09 15:50:16.359,29002d001951353338363036,0
32624,77,76,72,66,2017-09-09 20:00:14.592,29002d001951353338363036,0
32625,89,81,84,75,2017-09-10 00:10:13.483,29002d001951353338363036,0
32626,85,79,81,72,2017-09-10 04:20:13.044,29002d001951353338363036,0
32627,87,80,82,73,2017-09-10 08:30:10.259,29002d001951353338363036,0
32628,78,75,72,65,2017-09-10 12:40:08.973,29002d001951353338363036,0
32629,88,77,75,66,2017-09-10 16:50:08.028,29002d001951353338363036,0
32630,109,81,77,69,2017-09-10 21:00:06.451,29002d001951353338363036,0
32631,106,81,76,68,2017-09-11 01:10:06.621,29002d001951353338363036,0
